Date,Time,Condition,Temperature,Wind,Wind Direction,Humidity,Barometer,Visibility,AM/PM,time_clean,time_round
20220306,6:53 PM,Clear,50,8 mph,Wind blowing from 300° West-northwest to East-southeast,74%,30.28 Hg,10 mi,PM,1853,1900
20220306,7:53 PM,Clear,49,10 mph,Wind blowing from 290° West-northwest to East-southeast,80%,30.29 Hg,10 mi,PM,1953,2000
20220306,8:53 PM,Clear,49,8 mph,Wind blowing from 290° West-northwest to East-southeast,80%,30.31 Hg,10 mi,PM,2053,2100
20220306,9:53 PM,Clear,47,5 mph,Wind blowing from 320° Northwest to Southeast,86%,30.33 Hg,10 mi,PM,2153,2200
20220306,10:53 PM,Clear,46,5 mph,Wind blowing from 310° Northwest to Southeast,89%,30.33 Hg,10 mi,PM,2253,2300
20220306,11:53 PM,Clear,44,3 mph,Wind blowing from 110° East-southeast to West-northwest,85%,30.32 Hg,10 mi,PM,2353,2400
20220307,1:53 PM,Scattered clouds,68,14 mph,Wind blowing from 10° North to South,17%,30.29 Hg,10 mi,PM,1353,1400
20220307,2:53 PM,Passing clouds,69,14 mph,Wind blowing from 40° Northeast to Southwest,16%,30.28 Hg,10 mi,PM,1453,1500
20220307,3:53 PM,Passing clouds,69,6 mph,Wind blowing from 0° North to South,16%,30.27 Hg,10 mi,PM,1553,1600
20220307,4:53 PM,Passing clouds,64,8 mph,Wind blowing from 280° West to East,37%,30.26 Hg,10 mi,PM,1653,1700
20220307,5:53 PM,Passing clouds,59,10 mph,Wind blowing from 280° West to East,62%,30.26 Hg,10 mi,PM,1753,1800
20220307,6:53 PM,Passing clouds,56,5 mph,Wind blowing from 300° West-northwest to East-southeast,70%,30.27 Hg,10 mi,PM,1853,1900
20220307,8:53 PM,Clear,54,No wind,Wind blowing from 0° North to South,72%,30.27 Hg,10 mi,PM,2053,2100
20220307,9:53 PM,Clear,49,No wind,Wind blowing from 0° North to South,77%,30.26 Hg,10 mi,PM,2153,2200
20220307,10:53 PM,Passing clouds,48,3 mph,Wind blowing from 40° Northeast to Southwest,74%,30.25 Hg,10 mi,PM,2253,2300
20220307,11:53 PM,Clear,48,6 mph,Wind blowing from 120° East-southeast to West-northwest,66%,30.24 Hg,10 mi,PM,2353,2400
20220308,1:53 PM,Sunny,67,8 mph,Wind blowing from 190° South to North,27%,30.12 Hg,10 mi,PM,1353,1400
20220308,2:53 PM,Passing clouds,67,8 mph,Wind blowing from 240° West-southwest to East-northeast,33%,30.10 Hg,10 mi,PM,1453,1500
20220308,3:53 PM,Passing clouds,68,16 mph,Wind blowing from 270° West to East,38%,30.08 Hg,10 mi,PM,1553,1600
20220308,4:53 PM,Passing clouds,62,10 mph,Wind blowing from 270° West to East,52%,30.08 Hg,10 mi,PM,1653,1700
20220308,5:53 PM,Passing clouds,60,9 mph,Wind blowing from 270° West to East,60%,30.06 Hg,10 mi,PM,1753,1800
20220308,6:53 PM,Passing clouds,55,7 mph,Wind blowing from 300° West-northwest to East-southeast,69%,30.05 Hg,10 mi,PM,1853,1900
20220308,7:53 PM,Passing clouds,55,8 mph,Wind blowing from 290° West-northwest to East-southeast,69%,30.05 Hg,10 mi,PM,1953,2000
20220308,8:53 PM,Clear,52,5 mph,Wind blowing from 300° West-northwest to East-southeast,75%,30.06 Hg,10 mi,PM,2053,2100
20220308,9:53 PM,Clear,52,5 mph,Wind blowing from 300° West-northwest to East-southeast,75%,30.06 Hg,10 mi,PM,2153,2200
20220308,10:53 PM,Clear,51,8 mph,Wind blowing from 300° West-northwest to East-southeast,77%,30.04 Hg,10 mi,PM,2253,2300
20220308,11:53 PM,Clear,51,No wind,Wind blowing from 0° North to South,80%,30.05 Hg,10 mi,PM,2353,2400
20220309,1:53 PM,Passing clouds,63,17 mph,Wind blowing from 270° West to East,50%,29.98 Hg,10 mi,PM,1353,1400
20220309,2:53 PM,Passing clouds,62,17 mph,Wind blowing from 280° West to East,48%,29.97 Hg,10 mi,PM,1453,1500
20220309,4:53 PM,Passing clouds,59,14 mph,Wind blowing from 260° West to East,56%,29.95 Hg,10 mi,PM,1653,1700
20220309,5:53 PM,Passing clouds,56,17 mph,Wind blowing from 280° West to East,60%,29.95 Hg,10 mi,PM,1753,1800
20220309,6:53 PM,Passing clouds,53,14 mph,Wind blowing from 270° West to East,74%,29.96 Hg,10 mi,PM,1853,1900
20220309,7:53 PM,Passing clouds,53,10 mph,Wind blowing from 270° West to East,74%,29.96 Hg,10 mi,PM,1953,2000
20220309,8:53 PM,Passing clouds,52,6 mph,Wind blowing from 280° West to East,77%,29.97 Hg,10 mi,PM,2053,2100
20220309,9:53 PM,Passing clouds,52,6 mph,Wind blowing from 260° West to East,77%,29.97 Hg,10 mi,PM,2153,2200
20220309,10:53 PM,Clear,47,3 mph,Wind blowing from 40° Northeast to Southwest,83%,29.97 Hg,10 mi,PM,2253,2300
20220309,11:53 PM,Clear,46,5 mph,Wind blowing from 90° East to West,86%,29.98 Hg,10 mi,PM,2353,2400
20220310,1:53 PM,Sunny,67,18 mph,Wind blowing from 290° West-northwest to East-southeast,23%,30.11 Hg,10 mi,PM,1353,1400
20220310,2:53 PM,Passing clouds,66,17 mph,Wind blowing from 300° West-northwest to East-southeast,31%,30.11 Hg,10 mi,PM,1453,1500
20220310,3:53 PM,Sunny,64,13 mph,Wind blowing from 280° West to East,41%,30.12 Hg,10 mi,PM,1553,1600
20220310,4:53 PM,Passing clouds,62,13 mph,Wind blowing from 260° West to East,56%,30.13 Hg,10 mi,PM,1653,1700
20220310,5:53 PM,Passing clouds,60,8 mph,Wind blowing from 270° West to East,49%,30.14 Hg,10 mi,PM,1753,1800
20220310,6:53 PM,Passing clouds,57,8 mph,Wind blowing from 280° West to East,69%,30.16 Hg,10 mi,PM,1853,1900
20220310,7:53 PM,Passing clouds,53,3 mph,Wind blowing from 50° Northeast to Southwest,64%,30.16 Hg,10 mi,PM,1953,2000
20220310,8:53 PM,Clear,53,3 mph,Wind blowing from 290° West-northwest to East-southeast,66%,30.18 Hg,10 mi,PM,2053,2100
20220311,1:53 PM,Passing clouds,68,7 mph,Wind blowing from 270° West to East,17%,30.31 Hg,10 mi,PM,1353,1400
20220311,2:53 PM,Passing clouds,68,8 mph,Wind blowing from 280° West to East,17%,30.29 Hg,10 mi,PM,1453,1500
20220311,3:53 PM,Passing clouds,66,16 mph,Wind blowing from 290° West-northwest to East-southeast,37%,30.28 Hg,10 mi,PM,1553,1600
20220311,4:53 PM,Passing clouds,63,10 mph,Wind blowing from 300° West-northwest to East-southeast,47%,30.28 Hg,10 mi,PM,1653,1700
20220311,5:53 PM,Passing clouds,60,9 mph,Wind blowing from 310° Northwest to Southeast,31%,30.28 Hg,10 mi,PM,1753,1800
20220311,6:53 PM,Passing clouds,57,3 mph,Wind blowing from 310° Northwest to Southeast,39%,30.29 Hg,10 mi,PM,1853,1900
20220311,7:53 PM,Clear,54,6 mph,Wind blowing from 330° North-northwest to South-southeast,49%,30.30 Hg,10 mi,PM,1953,2000
20220311,8:53 PM,Clear,52,3 mph,Wind blowing from 300° West-northwest to East-southeast,61%,30.31 Hg,10 mi,PM,2053,2100
20220311,9:53 PM,Clear,50,5 mph,Wind blowing from 320° Northwest to Southeast,77%,30.31 Hg,10 mi,PM,2153,2200
20220311,10:53 PM,Clear,48,3 mph,Wind blowing from 0° North to South,77%,30.31 Hg,10 mi,PM,2253,2300
20220311,11:53 PM,Clear,47,No wind,Wind blowing from 0° North to South,86%,30.30 Hg,10 mi,PM,2353,2400
20220312,1:53 PM,Scattered clouds,59,12 mph,Wind blowing from 290° West-northwest to East-southeast,56%,30.19 Hg,10 mi,PM,1353,1400
20220312,2:53 PM,Partly sunny,58,15 mph,Wind blowing from 290° West-northwest to East-southeast,58%,30.18 Hg,10 mi,PM,1453,1500
20220312,3:53 PM,Partly sunny,55,18 mph,Wind blowing from 280° West to East,64%,30.18 Hg,10 mi,PM,1553,1600
20220312,4:53 PM,Partly sunny,56,16 mph,Wind blowing from 290° West-northwest to East-southeast,65%,30.17 Hg,10 mi,PM,1653,1700
20220312,5:53 PM,Partly sunny,52,15 mph,Wind blowing from 270° West to East,72%,30.17 Hg,10 mi,PM,1753,1800
20220312,6:53 PM,Passing clouds,52,14 mph,Wind blowing from 270° West to East,72%,30.17 Hg,10 mi,PM,1853,1900
20220312,7:53 PM,Passing clouds,52,10 mph,Wind blowing from 290° West-northwest to East-southeast,75%,30.19 Hg,10 mi,PM,1953,2000
20220312,8:53 PM,Mostly cloudy,52,8 mph,Wind blowing from 290° West-northwest to East-southeast,75%,30.20 Hg,10 mi,PM,2053,2100
20220312,9:53 PM,Mostly cloudy,52,3 mph,Wind blowing from 0° North to South,75%,30.20 Hg,10 mi,PM,2153,2200
20220312,10:53 PM,Overcast,53,5 mph,Wind blowing from 160° South-southeast to North-northwest,77%,30.19 Hg,10 mi,PM,2253,2300
20220312,11:53 PM,Light rain. Fog,51,5 mph,Wind blowing from 160° South-southeast to North-northwest,89%,30.21 Hg,3 mi,PM,2353,2400
20220313,1:53 PM,Broken clouds,61,14 mph,Wind blowing from 280° West to East,56%,30.25 Hg,10 mi,PM,1353,1400
20220313,2:53 PM,Scattered clouds,60,13 mph,Wind blowing from 260° West to East,53%,30.24 Hg,9 mi,PM,1453,1500
20220313,3:53 PM,Scattered clouds,59,14 mph,Wind blowing from 260° West to East,54%,30.25 Hg,9 mi,PM,1553,1600
20220313,4:53 PM,Partly sunny,59,12 mph,Wind blowing from 250° West-southwest to East-northeast,48%,30.23 Hg,9 mi,PM,1653,1700
20220313,5:53 PM,Scattered clouds,59,8 mph,Wind blowing from 260° West to East,46%,30.22 Hg,9 mi,PM,1753,1800
20220313,6:53 PM,Scattered clouds,58,9 mph,Wind blowing from 290° West-northwest to East-southeast,47%,30.22 Hg,9 mi,PM,1853,1900
20220313,7:53 PM,Passing clouds,55,13 mph,Wind blowing from 300° West-northwest to East-southeast,57%,30.23 Hg,10 mi,PM,1953,2000
20220313,8:53 PM,Passing clouds,53,7 mph,Wind blowing from 320° Northwest to Southeast,69%,30.25 Hg,10 mi,PM,2053,2100
20220313,9:53 PM,Clear,52,7 mph,Wind blowing from 320° Northwest to Southeast,75%,30.27 Hg,10 mi,PM,2153,2200
20220313,10:53 PM,Passing clouds,53,12 mph,Wind blowing from 280° West to East,66%,30.27 Hg,10 mi,PM,2253,2300
20220313,11:53 PM,Passing clouds,52,9 mph,Wind blowing from 290° West-northwest to East-southeast,69%,30.28 Hg,10 mi,PM,2353,2400
20220314,1:53 PM,Partly sunny,62,7 mph,Wind blowing from 250° West-southwest to East-northeast,43%,30.26 Hg,10 mi,PM,1353,1400
20220314,2:53 PM,Scattered clouds,63,6 mph,Wind blowing from 250° West-southwest to East-northeast,45%,30.24 Hg,10 mi,PM,1453,1500
20220314,3:53 PM,Sunny,64,9 mph,Wind blowing from 310° Northwest to Southeast,45%,30.24 Hg,10 mi,PM,1553,1600
20220314,4:53 PM,Partly sunny,62,10 mph,Wind blowing from 310° Northwest to Southeast,32%,30.25 Hg,10 mi,PM,1653,1700
20220314,5:53 PM,Partly sunny,61,14 mph,Wind blowing from 290° West-northwest to East-southeast,38%,30.26 Hg,9 mi,PM,1753,1800
20220314,6:53 PM,Passing clouds,58,5 mph,Wind blowing from 310° Northwest to Southeast,50%,30.25 Hg,9 mi,PM,1853,1900
20220314,7:53 PM,Mostly cloudy,58,7 mph,Wind blowing from 310° Northwest to Southeast,60%,30.26 Hg,10 mi,PM,1953,2000
20220314,8:53 PM,Passing clouds,56,6 mph,Wind blowing from 330° North-northwest to South-southeast,72%,30.27 Hg,10 mi,PM,2053,2100
20220314,9:53 PM,Overcast,56,3 mph,Wind blowing from 340° North-northwest to South-southeast,75%,30.28 Hg,10 mi,PM,2153,2200
20220314,10:53 PM,Passing clouds,57,No wind,Wind blowing from 0° North to South,74%,30.28 Hg,10 mi,PM,2253,2300
20220314,11:53 PM,Overcast,58,No wind,Wind blowing from 0° North to South,72%,30.28 Hg,10 mi,PM,2353,2400
20220315,1:53 PM,Broken clouds,62,10 mph,Wind blowing from 300° West-northwest to East-southeast,78%,30.29 Hg,10 mi,PM,1353,1400
20220315,2:53 PM,Broken clouds,64,8 mph,Wind blowing from 280° West to East,73%,30.27 Hg,10 mi,PM,1453,1500
20220315,3:53 PM,Partly sunny,62,10 mph,Wind blowing from 270° West to East,73%,30.26 Hg,10 mi,PM,1553,1600
20220315,6:53 PM,Broken clouds,57,10 mph,Wind blowing from 270° West to East,87%,30.23 Hg,10 mi,PM,1853,1900
20220315,7:53 PM,Passing clouds,55,13 mph,Wind blowing from 300° West-northwest to East-southeast,87%,30.24 Hg,10 mi,PM,1953,2000
20220315,8:53 PM,Passing clouds,54,10 mph,Wind blowing from 290° West-northwest to East-southeast,86%,30.25 Hg,10 mi,PM,2053,2100
20220315,9:53 PM,Passing clouds,53,12 mph,Wind blowing from 280° West to East,86%,30.25 Hg,10 mi,PM,2153,2200
20220315,10:53 PM,Passing clouds,53,9 mph,Wind blowing from 290° West-northwest to East-southeast,86%,30.27 Hg,10 mi,PM,2253,2300
20220315,11:53 PM,Passing clouds,52,13 mph,Wind blowing from 280° West to East,86%,30.27 Hg,10 mi,PM,2353,2400
20220316,1:53 PM,Passing clouds,61,9 mph,Wind blowing from 270° West to East,62%,30.22 Hg,10 mi,PM,1353,1400
20220316,2:53 PM,Passing clouds,63,13 mph,Wind blowing from 270° West to East,58%,30.20 Hg,10 mi,PM,1453,1500
20220316,3:53 PM,Passing clouds,63,13 mph,Wind blowing from 280° West to East,58%,30.18 Hg,10 mi,PM,1553,1600
20220316,4:53 PM,Passing clouds,60,17 mph,Wind blowing from 280° West to East,60%,30.18 Hg,10 mi,PM,1653,1700
20220316,5:53 PM,Passing clouds,60,8 mph,Wind blowing from 310° Northwest to Southeast,60%,30.17 Hg,10 mi,PM,1753,1800
20220316,6:53 PM,Passing clouds,58,12 mph,Wind blowing from 280° West to East,65%,30.17 Hg,10 mi,PM,1853,1900
20220316,7:53 PM,Passing clouds,55,15 mph,Wind blowing from 290° West-northwest to East-southeast,72%,30.18 Hg,10 mi,PM,1953,2000
20220316,8:53 PM,Passing clouds,54,13 mph,Wind blowing from 290° West-northwest to East-southeast,74%,30.20 Hg,10 mi,PM,2053,2100
20220316,9:53 PM,Passing clouds,52,14 mph,Wind blowing from 280° West to East,80%,30.21 Hg,10 mi,PM,2153,2200
20220316,10:53 PM,Passing clouds,52,12 mph,Wind blowing from 290° West-northwest to East-southeast,83%,30.21 Hg,10 mi,PM,2253,2300
20220316,11:53 PM,Passing clouds,50,5 mph,Wind blowing from 310° Northwest to Southeast,86%,30.21 Hg,10 mi,PM,2353,2400
20220317,1:53 PM,Passing clouds,58,12 mph,Wind blowing from 270° West to East,67%,30.20 Hg,10 mi,PM,1353,1400
20220317,2:53 PM,Passing clouds,58,10 mph,Wind blowing from 270° West to East,65%,30.18 Hg,10 mi,PM,1453,1500
20220317,3:53 PM,Passing clouds,59,12 mph,Wind blowing from 280° West to East,62%,30.18 Hg,10 mi,PM,1553,1600
20220317,4:53 PM,Passing clouds,58,12 mph,Wind blowing from 270° West to East,62%,30.17 Hg,10 mi,PM,1653,1700
20220317,5:53 PM,Passing clouds,57,15 mph,Wind blowing from 280° West to East,62%,30.16 Hg,10 mi,PM,1753,1800
20220317,6:53 PM,Passing clouds,54,9 mph,Wind blowing from 280° West to East,72%,30.16 Hg,10 mi,PM,1853,1900
20220317,7:53 PM,Passing clouds,52,12 mph,Wind blowing from 290° West-northwest to East-southeast,77%,30.16 Hg,10 mi,PM,1953,2000
20220317,8:53 PM,Passing clouds,52,10 mph,Wind blowing from 270° West to East,77%,30.18 Hg,10 mi,PM,2053,2100
20220317,9:53 PM,Passing clouds,52,8 mph,Wind blowing from 300° West-northwest to East-southeast,77%,30.19 Hg,10 mi,PM,2153,2200
20220317,10:53 PM,Clear,50,7 mph,Wind blowing from 300° West-northwest to East-southeast,80%,30.20 Hg,10 mi,PM,2253,2300
20220317,11:53 PM,Clear,51,No wind,Wind blowing from 0° North to South,77%,30.19 Hg,10 mi,PM,2353,2400
20220318,1:53 PM,Partly sunny,64,7 mph,Wind blowing from 300° West-northwest to East-southeast,58%,30.12 Hg,10 mi,PM,1353,1400
20220318,2:53 PM,Passing clouds,65,9 mph,Wind blowing from 290° West-northwest to East-southeast,51%,30.09 Hg,10 mi,PM,1453,1500
20220318,3:53 PM,Scattered clouds,66,8 mph,Wind blowing from 290° West-northwest to East-southeast,50%,30.07 Hg,10 mi,PM,1553,1600
20220318,4:53 PM,Scattered clouds,62,20 mph,Wind blowing from 290° West-northwest to East-southeast,60%,30.06 Hg,10 mi,PM,1653,1700
20220318,5:53 PM,Partly sunny,57,14 mph,Wind blowing from 290° West-northwest to East-southeast,69%,30.04 Hg,10 mi,PM,1753,1800
20220318,6:53 PM,Partly sunny,55,14 mph,Wind blowing from 290° West-northwest to East-southeast,74%,30.04 Hg,10 mi,PM,1853,1900
20220318,7:53 PM,Passing clouds,54,7 mph,Wind blowing from 300° West-northwest to East-southeast,74%,30.04 Hg,10 mi,PM,1953,2000
20220318,8:53 PM,Passing clouds,53,18 mph,Wind blowing from 280° West to East,80%,30.07 Hg,10 mi,PM,2053,2100
20220318,9:53 PM,Partly cloudy,51,3 mph,Wind blowing from 120° East-southeast to West-northwest,83%,30.07 Hg,10 mi,PM,2153,2200
20220318,10:53 PM,Passing clouds,52,No wind,Wind blowing from 0° North to South,83%,30.06 Hg,10 mi,PM,2253,2300
20220318,11:53 PM,Passing clouds,52,12 mph,Wind blowing from 280° West to East,83%,30.06 Hg,10 mi,PM,2353,2400
20220319,1:53 PM,More clouds than sun,55,12 mph,Wind blowing from 260° West to East,77%,30.03 Hg,10 mi,PM,1353,1400
20220319,2:53 PM,More clouds than sun,56,10 mph,Wind blowing from 260° West to East,72%,30.03 Hg,10 mi,PM,1453,1500
20220319,3:53 PM,Mostly cloudy,56,13 mph,Wind blowing from 280° West to East,72%,30.02 Hg,10 mi,PM,1553,1600
20220319,5:53 PM,Partly sunny,55,9 mph,Wind blowing from 250° West-southwest to East-northeast,77%,30.00 Hg,10 mi,PM,1753,1800
20220319,6:53 PM,Broken clouds,54,12 mph,Wind blowing from 250° West-southwest to East-northeast,80%,30.00 Hg,10 mi,PM,1853,1900
20220319,7:53 PM,Partly cloudy,54,5 mph,Wind blowing from 340° North-northwest to South-southeast,83%,30.01 Hg,10 mi,PM,1953,2000
20220319,8:53 PM,Partly cloudy,54,14 mph,Wind blowing from 300° West-northwest to East-southeast,77%,30.03 Hg,10 mi,PM,2053,2100
20220319,9:53 PM,Passing clouds,53,13 mph,Wind blowing from 310° Northwest to Southeast,74%,30.04 Hg,10 mi,PM,2153,2200
20220319,10:53 PM,Passing clouds,53,13 mph,Wind blowing from 310° Northwest to Southeast,69%,30.05 Hg,10 mi,PM,2253,2300
20220319,11:53 PM,Passing clouds,51,10 mph,Wind blowing from 320° Northwest to Southeast,71%,30.05 Hg,10 mi,PM,2353,2400
20220320,7:53 PM,Clear,55,15 mph,Wind blowing from 280° West to East,62%,30.21 Hg,10 mi,PM,1953,2000
20220320,8:53 PM,Clear,53,13 mph,Wind blowing from 270° West to East,66%,30.22 Hg,10 mi,PM,2053,2100
20220320,9:53 PM,Clear,52,9 mph,Wind blowing from 290° West-northwest to East-southeast,75%,30.24 Hg,10 mi,PM,2153,2200
20220320,10:53 PM,Clear,49,3 mph,Wind blowing from 60° East-northeast to West-southwest,77%,30.25 Hg,10 mi,PM,2253,2300
20220320,11:53 PM,Passing clouds,49,3 mph,Wind blowing from 110° East-southeast to West-northwest,77%,30.25 Hg,10 mi,PM,2353,2400
20220321,1:53 PM,Passing clouds,65,14 mph,Wind blowing from 280° West to East,45%,30.22 Hg,10 mi,PM,1353,1400
20220321,2:53 PM,Passing clouds,64,13 mph,Wind blowing from 270° West to East,52%,30.19 Hg,10 mi,PM,1453,1500
20220321,3:53 PM,Passing clouds,65,13 mph,Wind blowing from 250° West-southwest to East-northeast,52%,30.18 Hg,10 mi,PM,1553,1600
20220321,5:53 PM,Passing clouds,62,8 mph,Wind blowing from 240° West-southwest to East-northeast,62%,30.16 Hg,10 mi,PM,1753,1800
20220321,6:53 PM,Passing clouds,61,7 mph,Wind blowing from 230° Southwest to Northeast,70%,30.15 Hg,10 mi,PM,1853,1900
20220321,7:53 PM,Passing clouds,59,No wind,Wind blowing from 0° North to South,72%,30.16 Hg,10 mi,PM,1953,2000
20220321,8:53 PM,Passing clouds,58,3 mph,Wind blowing from 200° South-southwest to North-northeast,72%,30.16 Hg,10 mi,PM,2053,2100
20220321,9:53 PM,Passing clouds,56,No wind,Wind blowing from 0° North to South,81%,30.16 Hg,10 mi,PM,2153,2200
20220321,10:53 PM,Clear,56,3 mph,Wind blowing from 150° South-southeast to North-northwest,84%,30.16 Hg,10 mi,PM,2253,2300
20220321,11:53 PM,Clear,55,No wind,Wind blowing from 0° North to South,87%,30.17 Hg,10 mi,PM,2353,2400
20220322,1:53 PM,Sunny,75,8 mph,Wind blowing from 250° West-southwest to East-northeast,40%,30.12 Hg,10 mi,PM,1353,1400
20220322,2:53 PM,Sunny,77,9 mph,Wind blowing from 260° West to East,36%,30.09 Hg,10 mi,PM,1453,1500
20220322,3:53 PM,Sunny,77,12 mph,Wind blowing from 290° West-northwest to East-southeast,39%,30.08 Hg,10 mi,PM,1553,1600
20220322,5:53 PM,Sunny,72,7 mph,Wind blowing from 300° West-northwest to East-southeast,44%,30.08 Hg,10 mi,PM,1753,1800
20220322,6:53 PM,Sunny,69,10 mph,Wind blowing from 310° Northwest to Southeast,49%,30.09 Hg,10 mi,PM,1853,1900
20220322,7:53 PM,Clear,62,8 mph,Wind blowing from 300° West-northwest to East-southeast,67%,30.09 Hg,10 mi,PM,1953,2000
20220322,8:53 PM,Passing clouds,60,6 mph,Wind blowing from 290° West-northwest to East-southeast,75%,30.11 Hg,10 mi,PM,2053,2100
20220322,9:53 PM,Passing clouds,57,10 mph,Wind blowing from 300° West-northwest to East-southeast,78%,30.12 Hg,10 mi,PM,2153,2200
20220322,10:53 PM,Clear,55,8 mph,Wind blowing from 300° West-northwest to East-southeast,83%,30.12 Hg,10 mi,PM,2253,2300
20220322,11:53 PM,Passing clouds,52,9 mph,Wind blowing from 310° Northwest to Southeast,93%,30.13 Hg,10 mi,PM,2353,2400
20220323,1:53 PM,Passing clouds,59,13 mph,Wind blowing from 270° West to East,72%,30.18 Hg,10 mi,PM,1353,1400
20220323,2:53 PM,Passing clouds,61,17 mph,Wind blowing from 290° West-northwest to East-southeast,67%,30.16 Hg,10 mi,PM,1453,1500
20220323,3:53 PM,Passing clouds,60,15 mph,Wind blowing from 280° West to East,69%,30.14 Hg,10 mi,PM,1553,1600
20220323,5:53 PM,Passing clouds,59,14 mph,Wind blowing from 280° West to East,69%,30.11 Hg,10 mi,PM,1753,1800
20220323,6:53 PM,Passing clouds,56,15 mph,Wind blowing from 290° West-northwest to East-southeast,77%,30.11 Hg,10 mi,PM,1853,1900
20220323,7:53 PM,Passing clouds,55,13 mph,Wind blowing from 280° West to East,77%,30.11 Hg,10 mi,PM,1953,2000
20220323,8:53 PM,Passing clouds,54,8 mph,Wind blowing from 280° West to East,77%,30.12 Hg,10 mi,PM,2053,2100
20220323,9:53 PM,Passing clouds,53,7 mph,Wind blowing from 300° West-northwest to East-southeast,80%,30.14 Hg,10 mi,PM,2153,2200
20220323,10:53 PM,Clear,50,7 mph,Wind blowing from 70° East-northeast to West-southwest,86%,30.13 Hg,10 mi,PM,2253,2300
20220323,11:53 PM,Clear,49,5 mph,Wind blowing from 40° Northeast to Southwest,86%,30.14 Hg,10 mi,PM,2353,2400
